time_s,phase_deg,amp_10bit
9.56578125,11.25,61
9.5790625,250.3125,48
9.586640625,26.71875,56
9.599765625,264.375,73
9.60625,21.09375,78
9.618984375,250.3125,82
9.626796875,30.9375,110
9.6378125,229.21875,110
9.646796875,30.9375,119
9.658125,234.84375,144
9.66703125,35.15625,100
9.67921875,254.53125,144
9.685546875,8.4375,46
9.6871875,39.375,199
9.698359375,239.0625,210
9.7059375,15.46875,112
9.7084375,61.875,113
9.75765625,226.40625,59
9.769296875,77.34375,62
9.777734375,227.8125,98
9.78625,22.5,61
9.79984375,265.78125,140
9.806171875,21.09375,182
9.819375,257.34375,234
9.826015625,18.28125,152
9.839921875,268.59375,58
9.846796875,32.34375,79
9.858203125,237.65625,68
9.866640625,29.53125,110
9.87828125,239.0625,137
9.8859375,16.875,102
9.906640625,29.53125,43
9.91828125,239.0625,75
9.926640625,29.53125,86
9.9384375,241.875,119
9.946875,33.75,156
9.957890625,233.4375,158
9.96609375,19.6875,123
9.97953125,262.96875,93
9.986015625,19.6875,96
9.99875,248.90625,120
10.00578125,15.46875,100
10.019453125,261.5625,69
10.026328125,25.3125,73
10.038203125,239.0625,101
10.045703125,14.0625,77
10.087890625,53.4375,61
10.096953125,217.96875,89
10.10890625,71.71875,44
10.117421875,226.40625,88
10.126953125,36.5625,107
10.138359375,243.28125,182
10.145390625,8.4375,49
10.147265625,43.59375,147
10.1575,226.40625,173
10.16625,25.3125,143
10.17921875,257.34375,159
10.18578125,15.46875,132
10.238203125,240.46875,54
10.24640625,28.125,60
10.2584375,244.6875,91
10.266015625,21.09375,85
10.288203125,60.46875,60
10.296875,216.5625,83
10.30671875,33.75,76
10.31796875,236.25,122
10.326484375,29.53125,131
10.338203125,241.875,161
10.345546875,14.0625,89
10.367578125,50.625,42
10.376796875,216.5625,51
10.398203125,241.875,54
10.417109375,222.1875,58
10.427734375,52.03125,74
10.436640625,213.75,76
10.446484375,32.34375,71
10.458125,240.46875,118
10.46765625,53.4375,135
10.476640625,213.75,145
10.486640625,33.75,125
10.497734375,233.4375,172
10.50546875,14.0625,81
10.507734375,53.4375,45
10.516953125,220.78125,54
10.5271875,45,63
10.5371875,223.59375,85
10.546875,37.96875,100
10.5575,229.21875,131
10.566171875,25.3125,118
10.578515625,248.90625,122
10.587421875,49.21875,122
10.597265625,226.40625,171
10.60625,26.71875,164
10.618125,241.875,198
10.625234375,8.4375,63
10.626640625,35.15625,134
10.63765625,233.4375,219
10.64546875,14.0625,108
10.646640625,35.15625,80
10.6571875,226.40625,140
10.666015625,23.90625,109
10.678359375,246.09375,121
10.68546875,14.0625,98
10.697734375,234.84375,87
10.727578125,52.03125,44
10.73796875,239.0625,117
10.778671875,253.125,50
10.785859375,22.5,53
10.868046875,61.875,70
10.876484375,213.75,89
10.8865625,36.5625,77
10.897578125,234.84375,114
10.90546875,15.46875,62
10.957265625,229.21875,50
10.966796875,40.78125,72
10.976640625,217.96875,71
10.987421875,52.03125,104
10.99671875,219.375,132
11.0059375,25.3125,86
11.018828125,257.34375,77
11.026171875,29.53125,102
11.037265625,230.625,117
11.045625,19.6875,89
11.058515625,253.125,62
11.065859375,23.90625,65
11.0778125,240.46875,81
11.08546875,18.28125,67
11.138359375,248.90625,81
11.14640625,35.15625,71
11.15765625,237.65625,132
11.165625,21.09375,116
11.17890625,260.15625,120
11.185546875,19.6875,114
11.198515625,253.125,113
11.206484375,37.96875,165
11.2165625,217.96875,153
11.225625,21.09375,61
11.237890625,241.875,140
11.246015625,28.125,149
11.2571875,230.625,116
11.26546875,19.6875,87
11.27875,257.34375,51
11.28578125,23.90625,66
11.2984375,253.125,108
11.30484375,8.4375,50
11.308125,67.5,68
11.31671875,222.1875,80
11.325703125,23.90625,48
11.396796875,223.59375,46
11.40765625,60.46875,91
11.41625,213.75,115
11.4290625,85.78125,64
11.436484375,219.375,94
11.44625,33.75,87
11.4571875,230.625,97
11.46671875,43.59375,136
11.476796875,225,177
11.485234375,16.875,61
11.4865625,40.78125,52
11.49765625,240.46875,121
11.505,12.65625,50
11.50734375,56.25,104
11.51734375,234.84375,219
11.525546875,22.5,174
11.53890625,264.375,113
11.54609375,32.34375,160
11.556640625,222.1875,173
11.565390625,19.6875,72
11.56625,35.15625,44
11.578203125,251.71875,124
11.585546875,23.90625,122
11.5975,239.0625,88
11.605703125,25.3125,113
11.61796875,246.09375,208
11.624765625,9.84375,72
11.625625,25.3125,61
11.626640625,42.1875,68
11.637578125,240.46875,149
11.64546875,22.5,75
11.6975,239.0625,50
11.705234375,18.28125,47
11.7184375,255.9375,47
11.72546875,22.5,51
11.738046875,248.90625,77
11.757578125,240.46875,55
11.76546875,23.90625,54
11.77875,261.5625,61
11.785859375,30.9375,91
11.79703125,232.03125,109
11.80515625,16.875,83
11.8175,239.0625,45
11.826484375,40.78125,79
11.83609375,215.15625,85
11.84578125,29.53125,72
11.8578125,246.09375,114
11.8653125,22.5,61
11.886484375,42.1875,58
11.896875,229.21875,89
11.905078125,16.875,45
11.956328125,219.375,55
11.96578125,30.9375,52
11.978203125,254.53125,85
11.986171875,37.96875,119
11.9965625,225,126
12.005390625,23.90625,98
12.01796875,250.3125,86
12.0253125,22.5,94
12.037265625,237.65625,106
12.045078125,18.28125,95
12.118515625,260.15625,82
12.138203125,254.53125,109
12.1453125,22.5,118
12.1575,241.875,141
12.164453125,8.4375,46
12.166796875,50.625,129
12.17703125,234.84375,230
12.18484375,15.46875,145
12.198359375,258.75,118
12.20515625,21.09375,65
12.217109375,236.25,82
12.22546875,28.125,85
12.23734375,240.46875,108
12.24515625,21.09375,104
12.25875,265.78125,102
12.264453125,8.4375,49
12.267578125,66.09375,74
12.2759375,215.15625,94
12.28640625,45,119
12.296171875,220.78125,167
12.30515625,22.5,86
12.32546875,26.71875,50
12.3371875,239.0625,77
12.344609375,12.65625,48
12.37734375,241.875,74
12.385234375,23.90625,59
12.41875,267.1875,48
12.4253125,25.3125,57
12.437265625,240.46875,94
12.445703125,32.34375,130
12.456953125,236.25,168
12.464453125,11.25,59
12.465703125,33.75,51
12.478046875,255.9375,115
12.486484375,47.8125,65
12.4978125,251.71875,160
12.50453125,12.65625,79
12.505625,32.34375,68
12.51671875,232.03125,79
12.52671875,52.03125,83
12.536796875,233.4375,157
12.547109375,60.46875,155
12.556171875,222.1875,238
12.565390625,28.125,171
12.5775,246.09375,142
12.584609375,14.0625,107
12.605625,32.34375,56
12.6171875,241.875,93
12.6246875,15.46875,76
12.638125,258.75,55
12.645234375,25.3125,64
12.657109375,240.46875,93
12.66453125,14.0625,67
12.72671875,53.4375,65
12.736015625,220.78125,86
12.747734375,71.71875,48
12.756328125,227.8125,88
12.7659375,39.375,116
12.77671875,234.84375,153
12.78453125,14.0625,66
12.786640625,52.03125,99
12.79578125,216.5625,100
12.805234375,26.71875,57
12.817109375,241.875,60
12.824609375,15.46875,45
12.86578125,37.96875,42
12.8765625,232.03125,58
12.886171875,45,87
12.89546875,212.34375,74
12.906015625,42.1875,77
